,audienceRating,Genre,criticRating,timeMin,Year
3895,6.7,Comedy,53,118,2014
3896,5.2,Crime,47,100,2014
3897,5.5,Comedy,25,98,2014
3898,7.1,Comedy,31,100,2014
3899,5.6,Horror,47,86,2014
3900,8.1,Action,81,136,2015
3901,8.1,Action,90,120,2015
3902,8.0,Adventure,80,144,2015
3903,7.4,Action,66,141,2015
3904,8.0,Adventure,76,156,2015
3905,7.0,Action,59,124,2015
3906,8.2,Animation,94,95,2015
3907,7.3,Action,64,117,2015
3908,7.8,Crime,68,187,2015
3909,6.8,Action,60,148,2015
3910,7.2,Action,67,137,2015
3911,8.1,Crime,93,128,2015
3912,7.4,Action,75,131,2015
3913,7.8,Biography,81,130,2015
3914,7.6,Action,82,121,2015
3915,4.1,Drama,46,125,2015
3916,8.2,Drama,86,118,2015
3917,7.6,Drama,81,142,2015
3918,6.6,Action,65,137,2015
3919,7.3,Action,56,116,2015
3920,6.5,Action,38,126,2015
3921,6.8,Action,41,120,2015
3922,7.0,Action,75,119,2015
3923,7.6,Drama,82,133,2015
3924,6.3,Action,42,119,2015
3925,7.4,Drama,57,124,2015
3926,6.6,Comedy,56,105,2015
3927,6.4,Animation,56,91,2015
3928,6.3,Action,43,131,2015
3929,7.1,Comedy,51,121,2015
3930,6.1,Action,43,114,2015
3931,7.1,Action,64,121,2015
3932,5.3,Action,40,127,2015
3933,7.9,Biography,72,147,2015
3934,6.5,Action,60,130,2015
3935,6.3,Comedy,48,115,2015
3936,6.9,Biography,68,123,2015
3937,7.1,Comedy,82,119,2015
3938,4.3,Action,27,100,2015
3939,7.2,Biography,82,122,2015
3940,7.0,Drama,67,105,2015
3941,7.2,Drama,51,112,2015
3942,7.1,Biography,66,119,2015
3943,7.0,Biography,55,132,2015
3944,6.8,Horror,83,92,2015
3945,6.4,Comedy,63,115,2015
3946,6.2,Comedy,75,125,2015
3947,5.6,Action,27,105,2015
3948,7.1,Drama,77,108,2015
3949,6.5,Drama,66,119,2015
3950,6.6,Drama,56,124,2015
3951,7.5,Drama,87,117,2015
3952,6.0,Comedy,34,100,2015
3953,7.8,Comedy,74,105,2015
3954,7.3,Adventure,70,123,2015
3955,6.9,Action,47,122,2015
3956,6.2,Horror,55,94,2015
3957,6.6,Action,59,114,2015
3958,7.2,Drama,95,118,2015
3959,6.6,Comedy,42,101,2015
3960,6.7,Animation,66,93,2015
3961,6.7,Animation,55,94,2015
3962,6.1,Adventure,34,99,2015
3963,6.1,Comedy,42,96,2015
3964,6.3,Drama,56,109,2015
3965,6.0,Action,34,106,2015
3966,6.7,Animation,44,89,2015
3967,5.7,Action,28,96,2015
3968,7.0,Crime,79,95,2015
3969,6.5,Action,34,117,2015
3970,7.2,Comedy,72,103,2015
3971,6.1,Horror,52,97,2015
3972,6.1,Action,50,96,2015
3973,6.6,Comedy,38,104,2015
3974,6.7,Action,51,96,2015
3975,7.0,Comedy,49,101,2015
3976,7.1,Biography,55,123,2015
3977,6.4,Drama,47,106,2015
3978,7.3,Drama,73,102,2015
3979,6.8,Action,38,103,2015
3980,7.1,Drama,33,123,2015
3981,7.5,Biography,60,124,2015
3982,6.5,Comedy,56,101,2015
3983,6.3,Adventure,60,103,2015
3984,6.7,Comedy,35,101,2015
3985,4.9,Drama,53,99,2015
3986,7.3,Comedy,64,124,2015
3987,5.5,Action,27,107,2015
3988,7.8,Drama,79,137,2015
3989,7.1,Adventure,72,132,2015
3990,6.0,Comedy,58,118,2015
3991,6.9,Drama,67,104,2015
3992,6.5,Crime,41,137,2015
3993,5.8,Adventure,36,111,2015
3994,6.4,Adventure,58,101,2015
3995,6.7,Drama,74,100,2015
3996,7.2,Animation,88,90,2015
3997,4.9,Horror,47,93,2015
3998,5.3,Action,34,114,2015
3999,5.4,Comedy,40,105,2015
4000,6.2,Comedy,49,98,2015
4001,6.3,Crime,50,99,2015
4002,5.4,Crime,51,133,2015
4003,5.6,Comedy,60,115,2015
4004,6.7,Drama,71,113,2015
4005,6.6,Comedy,53,95,2015
4006,7.8,Animation,70,108,2015
4007,7.3,Biography,51,109,2015
4008,5.6,Action,40,92,2015
4009,6.0,Drama,36,110,2015
4010,5.1,Action,31,87,2015
4011,6.4,Crime,36,101,2015
4012,6.8,Comedy,69,88,2015
4013,6.0,Animation,62,92,2015
4014,7.8,Documentary,85,128,2015
4015,7.1,Comedy,47,119,2015
4016,7.7,Crime,77,138,2015
4017,7.1,Drama,71,119,2015
4018,5.6,Drama,52,95,2015
4019,7.1,Animation,67,88,2015
4020,7.2,Biography,56,108,2015
4021,6.3,Action,32,93,2015
4022,5.3,Horror,32,97,2015
4023,7.1,Drama,33,106,2015
4024,6.3,Action,52,95,2015
4025,6.2,Action,39,113,2015
4026,6.9,Western,72,84,2015
4027,7.5,Drama,89,107,2015
4028,5.2,Horror,31,83,2015
4029,4.8,Comedy,18,119,2015
4030,5.1,Action,32,96,2015
4031,5.8,Action,39,115,2015
4032,7.1,Action,57,105,2015
4033,6.2,Action,27,115,2015
4034,5.1,Comedy,29,93,2015
4035,4.7,Mystery,30,91,2015
4036,6.5,Comedy,64,101,2015
4037,8.1,Documentary,80,119,2015
4038,6.2,Crime,45,111,2015
4039,6.0,Comedy,31,85,2015
4040,6.9,Biography,67,106,2015
4041,5.7,Drama,65,119,2015
4042,5.7,Crime,32,106,2015
4043,7.4,Animation,81,85,2015
4044,6.9,Biography,55,127,2015
4045,6.2,Drama,46,96,2015
4046,7.4,Biography,60,129,2015
4047,7.7,Comedy,70,116,2015
4048,4.4,Action,13,94,2015
4049,6.0,Drama,51,135,2015
4050,5.4,Comedy,32,91,2015
4051,6.6,Comedy,51,122,2015
4052,7.6,Drama,83,97,2015
4053,6.6,Comedy,59,88,2015
4054,5.6,Action,28,96,2015
4055,7.0,Comedy,58,106,2015
4056,6.9,Biography,67,122,2015
4057,6.3,Crime,66,88,2015
4058,7.1,Drama,94,91,2015
4059,7.6,Documentary,83,145,2015
4060,6.9,Drama,87,102,2015
4061,7.3,Biography,82,106,2015
4062,6.8,Adventure,47,111,2015
4063,6.0,Drama,68,98,2015
4064,7.1,Comedy,70,114,2015
4065,6.1,Action,37,93,2015
4066,6.7,Action,68,105,2015
4067,6.7,Action,60,93,2015
4068,6.7,Comedy,75,84,2015
4069,4.6,Horror,30,88,2015
4070,6.0,Drama,43,101,2015
4071,7.8,Drama,75,100,2015
4072,7.4,Drama,30,106,2015
4073,6.4,Drama,72,134,2015
4074,5.7,Drama,53,118,2015
4075,6.3,Adventure,51,104,2015
4076,6.0,Comedy,54,101,2015
4077,6.7,Biography,70,104,2015
4078,7.6,Documentary,64,120,2015
4079,7.1,Drama,31,116,2015
4080,6.4,Drama,74,125,2015
4081,7.1,Comedy,85,88,2015
4082,6.1,Comedy,53,107,2015
4083,6.2,Action,47,104,2015
4084,4.2,Horror,30,81,2015
4085,5.9,Action,49,98,2015
4086,5.6,Action,45,94,2015
4087,6.1,Action,33,95,2015
4088,6.8,Biography,66,125,2015
4089,7.4,Drama,52,94,2015
4090,7.4,Documentary,76,100,2015
4091,6.8,Comedy,60,106,2015
4092,6.7,Comedy,63,90,2015
4093,5.7,Comedy,31,107,2015
4094,6.1,Action,41,127,2015
4095,5.4,Action,44,96,2015
4096,5.0,Horror,38,91,2015
4097,7.9,Adventure,82,125,2015
4098,5.7,Horror,65,84,2015
4099,6.6,Biography,81,98,2015
4100,6.3,Comedy,77,108,2015
4101,5.2,Drama,44,122,2015
4102,5.8,Drama,46,112,2015
4103,4.2,Action,17,96,2015
4104,6.1,Comedy,65,79,2015
4105,6.8,Comedy,59,112,2015
4106,6.4,Comedy,72,99,2015
4107,6.3,Action,80,105,2015
4108,6.5,Biography,53,99,2015
4109,5.1,Animation,33,92,2015
4110,5.9,Drama,59,101,2015
4111,6.7,Comedy,77,79,2015
4112,6.3,Comedy,65,86,2015
4113,5.2,Drama,23,94,2015
4114,6.4,Comedy,46,100,2015
4115,7.7,Animation,65,119,2015
4116,5.7,Horror,65,97,2015
4117,8.4,Animation,54,105,2015
4118,5.9,Fantasy,58,89,2015
4119,5.4,Comedy,22,98,2015
4120,7.5,Documentary,50,90,2015
4121,6.2,Comedy,76,98,2015
4122,6.3,Drama,80,104,2015
4123,5.5,Action,18,96,2015
4124,5.1,Drama,33,95,2015
4125,6.4,Drama,26,120,2015
4126,2.8,Comedy,5,102,2015
4127,4.2,Horror,30,91,2015
4128,7.2,Crime,76,115,2015
4129,7.4,Comedy,91,82,2015
4130,7.0,Documentary,75,90,2015
4131,7.0,Biography,73,108,2015
4132,5.0,Drama,23,95,2015
4133,7.8,Comedy,82,112,2015
4134,8.4,Documentary,79,102,2015
4135,6.6,Drama,70,109,2015
4136,6.5,Biography,50,103,2015
4137,6.7,Documentary,62,99,2015
4138,5.9,Drama,43,90,2015
4139,6.5,Horror,72,79,2015
4140,7.3,Drama,50,114,2015
4141,5.9,Drama,23,110,2015
4142,5.7,Drama,39,90,2015
4143,5.5,Comedy,64,92,2015
4144,7.6,Documentary,75,101,2015
4145,7.7,Documentary,77,90,2015
4146,5.6,Drama,53,79,2015
4147,8.0,Action,65,108,2016
4148,6.6,Action,44,151,2016
4149,7.9,Action,75,147,2016
4150,6.1,Action,40,123,2016
4151,8.0,Drama,81,116,2016
4152,7.8,Action,65,133,2016
4153,7.5,Action,72,115,2016
4154,8.1,Comedy,93,128,2016
4155,8.0,Animation,78,108,2016
4156,7.0,Action,52,144,2016
4157,8.2,Biography,71,139,2016
4158,7.4,Adventure,66,133,2016
4159,7.0,Drama,41,116,2016
4160,7.3,Horror,62,117,2016
4161,7.2,Drama,76,104,2016
4162,7.5,Adventure,77,106,2016
4163,6.9,Action,32,123,2016
4164,7.4,Comedy,70,116,2016
4165,7.4,Action,51,128,2016
4166,7.1,Action,68,122,2016
4167,7.4,Animation,77,97,2016
4168,6.5,Action,46,129,2016
4169,7.5,Drama,99,111,2016
4170,7.9,Drama,96,137,2016
4171,7.6,Animation,81,107,2016
4172,6.6,Action,58,123,2016
4173,7.5,Biography,74,96,2016
4174,7.5,Crime,67,116,2016
4175,5.3,Action,60,116,2016
4176,6.0,Drama,49,133,2016
4177,7.4,Horror,65,134,2016
4178,7.1,Crime,71,88,2016
4179,6.9,Action,54,132,2016
4180,8.1,Biography,69,118,2016
4181,5.8,Action,36,115,2016
4182,7.6,Crime,88,102,2016
4183,5.3,Action,32,120,2016
4184,6.6,Animation,61,87,2016
4185,6.2,Animation,66,89,2016
4186,7.4,Drama,51,106,2016
4187,6.3,Action,44,110,2016
4188,7.8,Biography,74,127,2016
4189,7.1,Comedy,57,114,2016
4190,7.9,Comedy,72,118,2016
4191,6.5,Crime,48,112,2016
4192,6.7,Adventure,57,127,2016
4193,6.2,Action,42,121,2016
4194,7.2,Action,68,107,2016
4195,6.3,Action,52,107,2016
4196,5.9,Action,28,99,2016
4197,7.1,Action,60,124,2016
4198,7.1,Animation,66,95,2016
4199,7.3,Biography,58,134,2016
4200,6.3,Comedy,72,106,2016
4201,6.1,Action,47,118,2016
4202,6.3,Drama,59,86,2016
4203,6.0,Action,42,103,2016
4204,7.1,Animation,59,108,2016
4205,7.8,Animation,84,101,2016
4206,5.7,Comedy,58,92,2016
4207,7.3,Action,48,144,2016
4208,6.0,Comedy,21,102,2016
4209,6.6,Adventure,58,96,2016
4210,6.3,Horror,58,81,2016
4211,6.2,Comedy,60,100,2016
4212,5.4,Action,25,127,2016
4213,5.7,Action,33,120,2016
4214,7.5,Action,72,118,2016
4215,5.2,Action,33,112,2016
4216,6.5,Crime,55,98,2016
4217,6.1,Action,35,114,2016
4218,7.0,Adventure,64,97,2016
4219,6.2,Comedy,39,111,2016
4220,7.2,Biography,66,115,2016
4221,6.2,Action,44,83,2016
4222,7.2,Drama,79,139,2016
4223,8.5,Animation,79,106,2016
4224,7.2,Adventure,79,161,2016
4225,6.0,Action,40,112,2016
4226,7.9,Adventure,81,101,2016
4227,6.2,Adventure,34,113,2016
4228,6.1,Comedy,51,110,2016
4229,7.4,Comedy,77,104,2016
4230,6.0,Adventure,51,98,2016
4231,6.0,Action,55,108,2016
4232,7.4,Biography,54,106,2016
4233,8.0,Comedy,79,106,2016
4234,6.8,Drama,23,97,2016
4235,5.6,Action,49,107,2016
4236,6.3,Animation,43,97,2016
4237,6.7,Drama,76,112,2016
4238,6.2,Horror,51,118,2016
4239,6.4,Adventure,66,117,2016
4240,6.0,Horror,42,97,2016
4241,6.6,Horror,67,81,2016
4242,7.4,Crime,69,133,2016
4243,5.7,Action,38,98,2016
4244,7.5,Drama,76,108,2016
4245,6.7,Biography,81,100,2016
4246,6.8,Horror,65,86,2016
4247,6.3,Action,52,115,2016
4248,6.6,Comedy,64,96,2016
4249,5.8,Action,23,91,2016
4250,4.7,Comedy,34,101,2016
4251,7.0,Biography,66,127,2016
4252,6.5,Animation,56,92,2016
4253,6.4,Drama,47,146,2016
4254,6.6,Comedy,59,118,2016
4255,8.1,Crime,84,144,2016
4256,6.8,Action,58,117,2016
4257,6.6,Adventure,78,141,2016
4258,6.4,Action,66,88,2016
4259,7.2,Crime,89,130,2016
4260,6.3,Action,36,113,2016
4261,5.8,Comedy,42,105,2016
4262,6.8,Animation,56,87,2016
4263,6.7,Action,71,102,2016
4264,5.9,Action,34,105,2016
4265,5.9,Action,32,102,2016
4266,7.0,Comedy,83,117,2016
4267,7.4,Comedy,90,118,2016
4268,6.6,Biography,57,112,2016
4269,5.7,Animation,34,94,2016
4270,5.8,Action,45,108,2016
4271,6.4,Action,49,129,2016
4272,6.1,Horror,65,99,2016
4273,7.3,Comedy,55,97,2016
4274,6.7,Adventure,49,120,2016
4275,6.9,Biography,71,111,2016
4276,6.7,Comedy,68,87,2016
4277,5.8,Action,47,95,2016
4278,6.9,Action,53,139,2016
4279,6.3,Action,63,100,2016
4280,6.7,Drama,67,111,2016
4281,6.2,Action,70,109,2016
4282,7.2,Drama,60,133,2016
4283,7.9,Drama,78,100,2016
4284,5.7,Action,38,123,2016
4285,7.5,Drama,64,132,2016
4286,5.4,Comedy,40,99,2016
4287,6.5,Crime,68,109,2016
4288,4.8,Horror,34,93,2016
4289,5.0,Horror,47,89,2016
4290,7.5,Comedy,93,162,2016
4291,7.2,Biography,59,120,2016
4292,7.9,Drama,85,124,2016
4293,6.1,Comedy,58,98,2016
4294,7.0,Drama,81,99,2016
4295,5.8,Action,48,92,2016
4296,5.7,Action,22,108,2016
4297,7.1,Biography,56,134,2016
4298,6.1,Action,44,89,2016
4299,6.5,Action,63,91,2016
4300,7.0,Adventure,79,163,2016
4301,6.3,Action,48,92,2016
4302,6.6,Drama,26,111,2016
4303,7.5,Fantasy,81,156,2016
4304,5.6,Comedy,18,118,2016
4305,7.4,Comedy,83,119,2016
4306,7.0,Biography,79,123,2016
4307,6.0,Comedy,37,94,2016
4308,7.1,Horror,45,148,2016
4309,7.1,Drama,73,99,2016
4310,6.2,Drama,77,105,2016
4311,5.8,Comedy,26,94,2016
4312,6.3,Action,51,107,2016
4313,7.7,Comedy,37,104,2016
4314,8.3,Documentary,63,96,2016
4315,4.3,Action,38,98,2016
4316,6.5,Comedy,87,90,2016
4317,7.4,Biography,54,103,2016
4318,5.8,Horror,62,90,2016
4319,7.6,Animation,86,80,2016
4320,5.3,Comedy,31,83,2016
4321,6.8,Biography,62,117,2016
4322,5.4,Horror,31,92,2016
4323,6.9,Animation,35,110,2016
4324,5.8,Drama,40,158,2016
4325,6.3,Biography,69,120,2016
4326,6.3,Drama,53,113,2016
4327,5.6,Comedy,38,92,2016
4328,8.2,Documentary,90,100,2016
4329,5.3,Comedy,11,87,2016
4330,6.2,Crime,46,93,2016
4331,3.5,Comedy,28,92,2016
4332,6.2,Crime,57,108,2016
4333,5.7,Action,50,107,2016
4334,4.6,Action,22,92,2016
4335,6.9,Drama,48,97,2016
4336,5.3,Horror,41,96,2016
4337,7.0,Horror,84,84,2016
4338,7.0,Biography,44,109,2016
4339,5.4,Crime,58,92,2016
4340,5.9,Action,37,98,2016
4341,6.1,Action,47,96,2016
4342,5.8,Comedy,36,101,2016
4343,7.6,Drama,88,146,2016
4344,6.7,Action,67,120,2016
4345,6.5,Biography,56,104,2016
4346,6.8,Comedy,83,92,2016
4347,5.9,Action,50,98,2016
4348,5.0,Horror,35,102,2016
4349,5.3,Drama,61,118,2016
4350,6.3,Comedy,54,96,2016
4351,5.5,Action,42,107,2016
4352,7.0,Documentary,78,92,2016
4353,6.6,Biography,63,109,2016
4354,6.8,Comedy,63,111,2016
4355,5.3,Drama,24,106,2016
4356,5.9,Comedy,67,111,2016
4357,5.7,Horror,48,94,2016
4358,8.2,Animation,78,130,2016
4359,5.4,Crime,27,95,2016
4360,6.8,Animation,48,89,2016
4361,6.3,Crime,32,98,2016
4362,6.6,Action,54,111,2016
4363,5.4,Drama,69,91,2016
4364,6.6,Horror,67,89,2016
4365,5.7,Action,33,99,2016
4366,6.4,Comedy,59,86,2016
4367,5.7,Action,41,104,2016
4368,7.3,Biography,39,107,2016
4369,7.8,Animation,85,66,2016
4370,6.8,Comedy,76,117,2016
4371,4.4,Horror,27,92,2016
4372,6.0,Action,64,104,2016
4373,6.1,Crime,43,108,2016
4374,6.2,Drama,54,104,2016
4375,7.4,Biography,73,124,2016
4376,7.6,Documentary,76,92,2016
4377,5.9,Thriller,40,106,2016
4378,4.3,Crime,23,102,2016
4379,6.3,Mystery,41,108,2016
4380,7.7,Documentary,95,93,2016
4381,5.4,Comedy,59,91,2016
4382,6.8,Drama,78,110,2016
4383,6.9,Drama,76,89,2016
4384,7.1,Documentary,76,98,2016
4385,5.9,Action,39,155,2016
4386,6.8,Biography,65,111,2016
4387,6.2,Crime,44,113,2016
4388,4.3,Comedy,23,88,2016
4389,6.4,Drama,62,106,2016
4390,4.3,Drama,22,120,2016
4391,5.5,Adventure,47,91,2016
4392,5.2,Horror,30,91,2016
4393,7.0,Biography,72,119,2016
4394,4.7,Drama,25,91,2016
4395,7.6,Documentary,84,96,2016
4396,7.0,Drama,88,102,2016
4397,8.2,Action,77,137,2017
4398,7.6,Action,76,141,2017
4399,7.8,Action,67,136,2017
4400,8.2,Action,94,106,2017
4401,7.6,Action,73,133,2017
4402,7.7,Action,86,112,2017
4403,7.7,Horror,84,104,2017
4404,7.5,Action,75,122,2017
4405,7.6,Drama,70,135,2017
4406,7.7,Action,86,152,2017
4407,7.3,Family,65,129,2017
4408,6.7,Action,62,118,2017
4409,6.5,Horror,65,122,2017
4410,8.1,Action,73,130,2017
4411,6.7,Action,39,129,2017
4412,8.4,Drama,81,164,2017
4413,7.1,Action,45,120,2017
4414,6.8,Action,56,136,2017
4415,7.5,Action,82,140,2017
4416,6.6,Horror,54,104,2017
4417,6.4,Action,52,107,2017
4418,6.9,Action,41,126,2017
4419,7.0,Action,44,141,2017
4420,5.5,Action,34,110,2017
4421,7.0,Action,47,118,2017
4422,7.3,Animation,75,104,2017
4423,6.8,Action,63,115,2017
4424,6.6,Action,51,137,2017
4425,5.2,Action,28,155,2017
4426,5.6,Action,37,116,2017
4427,7.8,Crime,73,107,2017
4428,6.0,Action,44,124,2017
4429,7.3,Drama,67,117,2017
4430,5.7,Action,34,95,2017
4431,6.9,Drama,74,121,2017
4432,6.4,Animation,50,97,2017
4433,5.2,Action,42,107,2017
4434,4.6,Drama,33,118,2017
4435,6.3,Animation,49,90,2017
4436,6.6,Horror,62,109,2017
4437,6.8,Crime,52,114,2017
4438,7.2,Action,65,115,2017
4439,7.7,Comedy,86,120,2017
4440,7.6,Drama,60,101,2017
4441,4.6,Adventure,43,101,2017
4442,5.3,Drama,43,110,2017
4443,7.4,Action,76,120,2017
4444,6.6,Comedy,50,96,2017
4445,7.1,Comedy,78,118,2017
4446,6.2,Horror,78,91,2017
4447,8.8,Animation,81,105,2017
4448,6.9,Action,47,123,2017
4449,6.9,Adventure,43,100,2017
4450,7.4,Crime,59,121,2017
4451,6.9,Animation,59,102,2017
4452,6.7,Drama,77,103,2017
4453,2.9,Animation,12,86,2017
4454,6.4,Adventure,33,120,2017
4455,6.2,Action,45,112,2017
4456,6.7,Action,28,117,2017
4457,4.5,Drama,25,102,2017
4458,6.5,Horror,57,96,2017
4459,6.1,Comedy,56,122,2017
4460,6.4,Drama,58,98,2017
4461,5.5,Action,21,109,2017
4462,6.4,Drama,77,93,2017
4463,5.6,Comedy,37,91,2017
4464,6.0,Action,28,100,2017
4465,5.2,Comedy,51,101,2017
4466,5.7,Adventure,52,89,2017
4467,7.1,Action,55,113,2017
4468,7.0,Comedy,75,93,2017
4469,6.9,Drama,64,107,2017
4470,6.9,Drama,84,92,2017
4471,4.3,Action,45,90,2017
4472,7.4,Drama,73,121,2017
4473,5.9,Action,44,95,2017
4474,6.9,Drama,26,106,2017
4475,7.0,Biography,57,127,2017
4476,5.6,Action,34,95,2017
4477,6.3,Drama,32,132,2017
4478,6.3,Drama,55,102,2017
4479,7.4,Crime,80,101,2017
4480,7.5,Crime,78,143,2017
4481,5.6,Comedy,30,88,2017
4482,6.7,Action,48,115,2017
4483,5.1,Crime,23,119,2017
4484,6.1,Crime,39,92,2017
4485,6.4,Crime,70,102,2017
4486,8.1,Biography,76,104,2017
4487,7.1,Comedy,79,112,2017
4488,6.4,Action,48,112,2017
4489,6.3,Comedy,71,122,2017
4490,8.1,Drama,66,113,2017
4491,6.4,Drama,52,96,2017
4492,6.2,Animation,69,89,2017
4493,6.1,Drama,57,88,2017
4494,5.8,Comedy,40,87,2017
4495,8.5,Comedy,87,115,2017
4496,6.2,Action,46,98,2017
4497,5.8,Biography,38,139,2017
4498,5.7,Drama,44,94,2017
4499,6.0,Action,50,90,2017
4500,7.2,Crime,79,132,2017
4501,6.3,Drama,70,116,2017
4502,4.3,Horror,37,97,2017
4503,8.4,Comedy,94,94,2017
4504,5.9,Animation,40,90,2017
4505,7.1,Biography,66,116,2017
4506,5.0,Drama,27,109,2017
4507,7.7,Comedy,72,142,2017
4508,6.7,Comedy,71,98,2017
4509,5.8,Drama,54,129,2017
4510,6.3,Drama,45,113,2017
4511,8.5,Drama,93,132,2017
4512,7.1,Biography,76,119,2017
4513,7.2,Biography,56,127,2017
4514,6.9,Biography,73,121,2017
4515,8.0,Documentary,68,121,2017
4516,6.0,Drama,63,106,2017
4517,5.3,Comedy,36,96,2017
4518,7.8,Documentary,77,94,2017
4519,6.6,Crime,31,105,2017
4520,6.2,Comedy,30,100,2017
4521,5.1,Comedy,40,130,2017
4522,7.9,Animation,62,94,2017
4523,5.2,Action,28,94,2017
4524,6.8,Biography,57,111,2017
4525,7.2,Action,58,119,2017
4526,5.7,Comedy,41,97,2017
4527,7.5,Drama,85,134,2017
4528,6.0,Animation,55,101,2017
4529,6.2,Drama,48,111,2017
4530,5.8,Adventure,42,104,2017
4531,5.0,Horror,40,90,2017
4532,5.1,Fantasy,32,90,2017
4533,5.9,Comedy,54,115,2017
4534,6.2,Action,36,94,2017
4535,5.0,Drama,45,100,2017
4536,4.6,Horror,64,80,2017
4537,6.5,Biography,44,105,2017
4538,8.2,Adventure,86,123,2017
4539,5.9,Comedy,69,90,2017
4540,6.1,Thriller,43,93,2017
4541,5.4,Crime,42,105,2017
4542,8.1,Drama,92,111,2017
4543,4.9,Horror,42,85,2017
4544,5.2,Drama,42,94,2017
4545,7.9,Drama,90,127,2017
4546,6.2,Drama,38,105,2017
4547,7.2,Documentary,63,100,2017
4548,5.8,Comedy,49,94,2017
4549,8.0,Biography,72,134,2017
4550,7.4,Comedy,68,97,2017
4551,8.2,Animation,90,103,2017
4552,5.9,Comedy,48,101,2017
4553,5.3,Action,50,107,2017
4554,7.3,Comedy,84,100,2017
4555,5.0,Action,31,91,2017
4556,7.2,Biography,72,136,2017
4557,6.2,Comedy,68,82,2017
4558,6.3,Comedy,78,88,2017
4559,4.7,Comedy,15,88,2017
4560,7.2,Drama,74,116,2017
4561,6.5,Drama,67,109,2017
4562,6.9,Action,72,140,2017
4563,6.6,Comedy,61,93,2017
4564,6.0,Documentary,68,98,2017
4565,7.0,Drama,69,103,2017
4566,4.5,Crime,57,120,2017
4567,6.6,Comedy,40,108,2017
4568,8.0,Drama,71,116,2017
4569,4.9,Drama,56,92,2017
4570,5.9,Biography,50,112,2017
4571,5.3,Thriller,49,91,2017
4572,4.9,Action,39,97,2017
4573,7.6,Biography,88,106,2017
4574,5.1,Action,44,94,2017
4575,5.9,Crime,60,90,2017
4576,5.7,Comedy,37,86,2017
4577,6.8,Comedy,73,71,2017
4578,5.5,Action,35,91,2017
4579,6.5,Drama,75,100,2017
4580,6.4,Action,62,86,2017
4581,7.1,Biography,57,107,2017
4582,4.3,Comedy,39,91,2017
